Extracted_Code,fat.,Airport Code,longitude,latitude,id,station,elevation,CDSD,CLDD,DP1X,DT00,DX90,DYHF,DYTS,EMSN,EMXP,PRCP,SNOW,WSFG
JAX,0,JAX,-82.0,30.0,869583,US1FLAL0010,38.1,,,19.0,,,,,,145.8,1552.0,,
JAX,0,JAX,-82.0,30.0,869584,US1FLAL0010,38.1,,,19.0,,,,,,74.9,1342.4,,
JAX,0,JAX,-82.0,30.0,869585,US1FLAL0010,38.1,,,23.0,,,,,,82.3,1772.9,,
JAX,0,JAX,-82.0,30.0,869586,US1FLAL0010,38.1,,,17.0,,,,,,124.0,1804.0,,
JAX,0,JAX,-82.0,30.0,869587,US1FLAL0010,38.1,,,21.0,,,,,,100.1,1610.3,,
JAX,0,JAX,-82.0,30.0,869588,US1FLAL0010,38.1,,,12.0,,,,,,89.4,1391.6,,
JAX,0,JAX,-82.0,30.0,869589,US1FLAL0010,38.1,,,18.0,,,,,,133.4,1553.3,,
JAX,0,JAX,-82.0,30.0,869590,US1FLAL0010,38.1,,,21.0,,,,,,135.9,1586.7,,
JAX,0,JAX,-82.0,30.0,905153,US1FLDV0063,9.8,,,17.0,,,,,,118.1,1489.8,,
JAX,0,JAX,-82.0,30.0,905154,US1FLDV0063,9.8,,,18.0,,,,,,155.7,1236.1,,
JAX,0,JAX,-82.0,30.0,905155,US1FLDV0063,9.8,,,15.0,,,,,,166.6,1519.3,,
JAX,0,JAX,-82.0,30.0,905156,US1FLDV0063,9.8,,,20.0,,,,,,58.9,1496.9,,
JAX,0,JAX,-82.0,30.0,905157,US1FLDV0063,9.8,,,9.0,,,,,,77.0,1092.8,,
JAX,0,JAX,-82.0,30.0,905158,US1FLDV0063,9.8,,,18.0,,,,,,160.0,1552.6,,
JAX,0,JAX,-82.0,30.0,905159,US1FLDV0063,9.8,,,18.0,,,,,,65.0,1531.0,,
JAX,0,JAX,-82.0,30.0,905160,US1FLDV0063,9.8,,,21.0,,,,,,86.1,1380.5,,
JAX,0,JAX,-82.0,30.0,905161,US1FLDV0063,9.8,,,15.0,,,,,,124.5,1349.7,,
JAX,0,JAX,-82.0,30.0,912779,US1FLAL0007,36.9,,,11.0,,,,,,55.4,1084.0,,
JAX,0,JAX,-82.0,30.0,912780,US1FLAL0007,36.9,,,6.0,,,,,,41.7,706.7,,
JAX,0,JAX,-82.0,30.0,912781,US1FLAL0007,36.9,,,9.0,,,,,,53.1,828.3,,
JAX,0,JAX,-82.0,30.0,912782,US1FLAL0007,36.9,,,13.0,,,,,,159.5,1361.3,,
JAX,0,JAX,-82.0,30.0,912783,US1FLAL0007,36.9,,,14.0,,,,,,98.0,1352.2,,
JAX,0,JAX,-82.0,30.0,917110,US1FLAL0048,49.7,,,21.0,,,,,,61.2,1385.5,,
JAX,0,JAX,-82.0,30.0,917111,US1FLAL0048,49.7,,,15.0,,,,,,122.9,1203.5,,
JAX,0,JAX,-82.0,30.0,917112,US1FLAL0048,49.7,,,17.0,,,,,,199.4,1485.6,,
JAX,0,JAX,-82.0,30.0,917113,US1FLAL0048,49.7,,,21.0,,,,,,121.4,1848.4,,
JAX,0,JAX,-82.0,30.0,917114,US1FLAL0048,49.7,,,20.0,,,,,,112.3,1532.4,,
JAX,0,JAX,-82.0,30.0,917115,US1FLAL0048,49.7,,,15.0,,,,,,87.9,1434.5,,
JAX,0,JAX,-82.0,30.0,917116,US1FLAL0048,49.7,,,22.0,,,,,,129.0,1703.0,,
JAX,0,JAX,-82.0,30.0,917117,US1FLAL0048,49.7,,,19.0,,,,,,154.9,1498.4,,
JAX,0,JAX,-82.0,30.0,917118,US1FLAL0048,49.7,,,19.0,,,,,,145.8,1485.2,,
JAX,0,JAX,-82.0,30.0,955185,US1FLAL0075,43.9,,,11.0,,,,,,72.9,1300.5,,
JAX,0,JAX,-82.0,30.0,955186,US1FLAL0075,43.9,,,25.0,,,,,,97.8,1657.7,,
JAX,0,JAX,-82.0,30.0,985974,US1FLCY0019,0.6,,,14.0,,,,,,140.2,1489.9,,
JAX,0,JAX,-82.0,30.0,985975,US1FLCY0019,0.6,,,9.0,,,,,,101.6,1049.2,,
JAX,0,JAX,-82.0,30.0,985976,US1FLCY0019,0.6,,,18.0,,,,,,94.2,1256.3,,
JAX,0,JAX,-82.0,30.0,985977,US1FLCY0019,0.6,,,17.0,,,,,,98.3,1449.5,,
JAX,0,JAX,-82.0,30.0,985978,US1FLCY0019,0.6,,,14.0,,,,,,182.9,1471.0,,
JAX,0,JAX,-82.0,30.0,985979,US1FLCY0019,0.6,,,12.0,,,,,,71.4,1272.7,,
JAX,0,JAX,-82.0,30.0,985980,US1FLCY0019,0.6,,,7.0,,,,,,180.3,1256.9,,
JAX,0,JAX,-82.0,30.0,985981,US1FLCY0019,0.6,,,17.0,,,,,,67.8,1541.1,,
JAX,0,JAX,-82.0,30.0,985982,US1FLCY0019,0.6,,,13.0,,,,,,109.7,1412.5,,
JAX,0,JAX,-82.0,30.0,1060845,USC00083322,29.0,1492.7,1492.7,17.0,0.0,116.0,,,0.0,72.6,1208.7,0.0,
JAX,0,JAX,-82.0,30.0,1060846,USC00083322,29.0,1573.0,1573.0,20.0,0.0,96.0,,,0.0,130.8,1448.6,0.0,
JAX,0,JAX,-82.0,30.0,1060847,USC00083322,29.0,1356.6,1356.6,17.0,0.0,93.0,,,0.0,122.7,1312.7,0.0,
JAX,0,JAX,-82.0,30.0,1060848,USC00083322,29.0,1385.7,1385.7,17.0,0.0,108.0,,,0.0,81.0,1270.0,0.0,
JAX,0,JAX,-82.0,30.0,1060849,USC00083322,29.0,1489.2,1489.2,15.0,0.0,77.0,,,0.0,60.2,1182.3,0.0,
JAX,0,JAX,-82.0,30.0,1060850,USC00083322,29.0,1553.0,1553.0,19.0,0.0,94.0,,,0.0,69.1,1337.8,0.0,
JAX,0,JAX,-82.0,30.0,1060851,USC00083322,29.0,1349.3,1349.3,19.0,0.0,93.0,,,0.0,87.6,1392.0,0.0,
JAX,0,JAX,-82.0,30.0,1060852,USC00083322,29.0,1470.8,1470.8,21.0,0.0,100.0,,,0.0,102.9,1583.8,0.0,
JAX,0,JAX,-82.0,30.0,1060853,USC00083322,29.0,1782.3,1782.3,19.0,0.0,121.0,,,0.0,105.4,1425.7,0.0,
JAX,0,JAX,-82.0,30.0,1060854,USC00083322,29.0,1590.0,1590.0,15.0,0.0,115.0,,,0.0,78.0,1178.0,0.0,
JAX,0,JAX,-82.0,30.0,1060855,USC00083322,29.0,1455.0,1455.0,14.0,0.0,113.0,,,0.0,75.9,1097.0,0.0,
JAX,0,JAX,-82.0,30.0,1072027,US1FLCY0037,4.9,,,13.0,,,,,,55.1,1421.0,,
JAX,0,JAX,-82.0,30.0,1072028,US1FLCY0037,4.9,,,15.0,,,,,,159.0,1388.0,,
JAX,0,JAX,-82.0,30.0,1072029,US1FLCY0037,4.9,,,18.0,,,,,,282.2,1668.2,,
JAX,0,JAX,-82.0,30.0,1072030,US1FLCY0037,4.9,,,17.0,,,,,,64.3,1653.3,,
JAX,0,JAX,-82.0,30.0,1072031,US1FLCY0037,4.9,,,15.0,,,,,,85.3,1207.6,,
JAX,0,JAX,-82.0,30.0,1072032,US1FLCY0037,4.9,,,19.0,,,,,,87.1,1630.0,,
JAX,0,JAX,-82.0,30.0,1074993,US1FLDV0028,4.9,,,18.0,,,,,,76.2,1793.8,,
JAX,0,JAX,-82.0,30.0,1074994,US1FLDV0028,4.9,,,11.0,,,,,,82.6,1372.6,,
JAX,0,JAX,-82.0,30.0,1074995,US1FLDV0028,4.9,,,16.0,,,,,,74.2,1626.8,,
JAX,0,JAX,-82.0,30.0,1074996,US1FLDV0028,4.9,,,17.0,,,,,,71.4,1449.5,,
JAX,0,JAX,-82.0,30.0,1074997,US1FLDV0028,4.9,,,14.0,,,,,,91.2,1440.8,,
JAX,0,JAX,-82.0,30.0,1086618,US1FLAL0055,25.6,,,17.0,,,,,,227.8,1620.6,,
JAX,0,JAX,-82.0,30.0,1086619,US1FLAL0055,25.6,,,23.0,,,,,,111.8,1912.6,,
JAX,0,JAX,-82.0,30.0,1086620,US1FLAL0055,25.6,,,16.0,,,,,,86.1,1597.8,,
JAX,0,JAX,-82.0,30.0,1086621,US1FLAL0055,25.6,,,16.0,,,,,,165.4,1689.6,,
JAX,0,JAX,-82.0,30.0,1086622,US1FLAL0055,25.6,,,21.0,,,,,,125.5,1622.0,,
JAX,0,JAX,-82.0,30.0,1086623,US1FLAL0055,25.6,,,17.0,,,,,,130.8,1423.4,,
JAX,0,JAX,-82.0,30.0,1096228,US1FLCY0012,24.1,,,19.0,,,,,,119.6,1625.3,,
JAX,0,JAX,-82.0,30.0,1096229,US1FLCY0012,24.1,,,8.0,,,,,,50.0,859.9,,
JAX,0,JAX,-82.0,30.0,1096230,US1FLCY0012,24.1,,,14.0,,,,,,48.8,1097.9,,
JAX,0,JAX,-82.0,30.0,1096231,US1FLCY0012,24.1,,,18.0,,,,,,179.1,1672.7,,
JAX,0,JAX,-82.0,30.0,1140705,US1FLCY0005,57.9,,,22.0,,,,,,91.9,1688.3,,
JAX,0,JAX,-82.0,30.0,1140706,US1FLCY0005,57.9,,,10.0,,,,,,140.7,1077.9,,
JAX,0,JAX,-82.0,30.0,1140707,US1FLCY0005,57.9,,,10.0,,,,,,142.7,1127.8,,
JAX,0,JAX,-82.0,30.0,1140708,US1FLCY0005,57.9,,,23.0,,,,,,243.3,1875.8,,
JAX,0,JAX,-82.0,30.0,1140709,US1FLCY0005,57.9,,,14.0,,,,,,78.5,1308.9,,
JAX,0,JAX,-82.0,30.0,1159685,US1FLCY0004,7.0,,,24.0,,,,,,135.1,1794.5,,
JAX,0,JAX,-82.0,30.0,1159686,US1FLCY0004,7.0,,,11.0,,,,,,69.9,1124.9,,
JAX,0,JAX,-82.0,30.0,1159687,US1FLCY0004,7.0,,,18.0,,,,,,143.5,1745.1,,
JAX,0,JAX,-82.0,30.0,1159688,US1FLCY0004,7.0,,,19.0,,,,,,109.5,1654.0,,
JAX,0,JAX,-82.0,30.0,1185312,US1FLCY0014,49.1,,,15.0,,,,,,158.0,1382.1,,
JAX,0,JAX,-82.0,30.0,1185313,US1FLCY0014,49.1,,,14.0,,,,,,66.3,1409.0,,
JAX,0,JAX,-82.0,30.0,1251186,US1FLDV0021,18.0,,,,,,,,,,1964.8,,
JAX,0,JAX,-82.0,30.0,1251187,US1FLDV0021,18.0,,,,,,,,,,1659.5,,
JAX,0,JAX,-82.0,30.0,1258113,US1FLAL0051,20.7,,,10.0,,,,,,207.8,1213.7,,
JAX,0,JAX,-82.0,30.0,1258114,US1FLAL0051,20.7,,,17.0,,,,,,270.5,1510.7,,
JAX,0,JAX,-82.0,30.0,1258115,US1FLAL0051,20.7,,,16.0,,,,,,103.9,1533.1,,
JAX,0,JAX,-82.0,30.0,1258116,US1FLAL0051,20.7,,,16.0,,,,,,77.0,1431.3,,
JAX,0,JAX,-82.0,30.0,1258117,US1FLAL0051,20.7,,,14.0,,,,,,134.1,1359.4,,
JAX,0,JAX,-82.0,30.0,1258118,US1FLAL0051,20.7,,,21.0,,,,,,106.2,1583.5,,
JAX,0,JAX,-82.0,30.0,1258119,US1FLAL0051,20.7,,,16.0,,,,,,79.5,1324.6,,
JAX,0,JAX,-82.0,30.0,1258120,US1FLAL0051,20.7,,,18.0,,,,,,142.2,1455.7,,
JAX,0,JAX,-82.0,30.0,1259874,US1FLAL0079,28.3,,,13.0,,,,,,99.6,1239.6,,
JAX,0,JAX,-82.0,30.0,1259875,US1FLAL0079,28.3,,,18.0,,,,,,77.5,1419.5,,
JAX,0,JAX,-82.0,30.0,1259876,US1FLAL0079,28.3,,,12.0,,,,,,109.2,1254.1,,
JAX,0,JAX,-82.0,30.0,1259877,US1FLAL0079,28.3,,,11.0,,,,,,123.2,1253.9,,
JAX,0,JAX,-82.0,30.0,1269274,US1FLDV0091,10.7,,,27.0,,,,,,61.5,1689.5,,
JAX,0,JAX,-82.0,30.0,1269275,US1FLDV0091,10.7,,,14.0,,,,,,80.3,1288.3,,
JAX,0,JAX,-82.0,30.0,1269276,US1FLDV0091,10.7,,,17.0,,,,,,97.0,1546.8,,
JAX,0,JAX,-82.0,30.0,1269277,US1FLDV0091,10.7,,,17.0,,,,,,76.5,1393.1,,
JAX,0,JAX,-82.0,30.0,1269278,US1FLDV0091,10.7,,,16.0,,,,,,73.7,1364.0,,
JAX,0,JAX,-82.0,30.0,1269279,US1FLDV0091,10.7,,,17.0,,,,,,105.7,1479.3,,
JAX,0,JAX,-82.0,30.0,1304726,US1FLAL0037,37.2,,,19.0,,,,,,149.1,1436.9,,
JAX,0,JAX,-82.0,30.0,1304727,US1FLAL0037,37.2,,,17.0,,,,,,85.1,1222.1,,
JAX,0,JAX,-82.0,30.0,1314365,US1FLDV0079,9.4,,,23.0,,,,,,283.7,2061.3,,
JAX,0,JAX,-82.0,30.0,1314366,US1FLDV0079,9.4,,,18.0,,,,,,54.4,1562.1,,
JAX,0,JAX,-82.0,30.0,1314367,US1FLDV0079,9.4,,,10.0,,,,,,120.1,1238.5,,
JAX,0,JAX,-82.0,30.0,1314368,US1FLDV0079,9.4,,,16.0,,,,,,109.2,1540.8,,
JAX,0,JAX,-82.0,30.0,1314369,US1FLDV0079,9.4,,,18.0,,,,,,82.8,1553.5,,
JAX,0,JAX,-82.0,30.0,1314370,US1FLDV0079,9.4,,,16.0,,,,,,69.6,1336.9,,
JAX,0,JAX,-82.0,30.0,1314371,US1FLDV0079,9.4,,,12.0,,,,,,109.2,1279.5,,
JAX,0,JAX,-82.0,30.0,1327346,US1FLPT0026,37.5,,,17.0,,,,,,70.9,1498.8,,
JAX,0,JAX,-82.0,30.0,1327347,US1FLPT0026,37.5,,,14.0,,,,,,70.4,1228.4,,
JAX,0,JAX,-82.0,30.0,1345117,USC00085662,44.2,,,17.0,,,,,,83.8,1263.9,,
JAX,0,JAX,-82.0,30.0,1345118,USC00085662,44.2,,,10.0,,,,,,81.5,1130.0,,
JAX,0,JAX,-82.0,30.0,1345119,USC00085662,44.2,,,13.0,,,,,,83.8,1148.4,,
JAX,0,JAX,-82.0,30.0,1345120,USC00085662,44.2,,,10.0,,,,,,41.9,866.7,,
JAX,0,JAX,-82.0,30.0,1345121,USC00085662,44.2,,,10.0,,,,,,63.5,1143.6,,
JAX,0,JAX,-82.0,30.0,1345122,USC00085662,44.2,,,13.0,,,,,,84.6,1316.2,,
JAX,0,JAX,-82.0,30.0,1345123,USC00085662,44.2,,,23.0,,,,,,112.3,1745.9,,
JAX,0,JAX,-82.0,30.0,1345124,USC00085662,44.2,,,14.0,,,,,,139.7,1140.7,,
JAX,0,JAX,-82.0,30.0,1345125,USC00085662,44.2,,,16.0,,,,,,147.3,1472.3,,
JAX,0,JAX,-82.0,30.0,1348102,US1FLAL0018,21.6,,,14.0,,,,,,100.1,1196.4,,
JAX,0,JAX,-82.0,30.0,1348103,US1FLAL0018,21.6,,,16.0,,,,,,107.4,1238.0,,
JAX,0,JAX,-82.0,30.0,1348104,US1FLAL0018,21.6,,,12.0,,,,,,73.9,1177.2,,
JAX,0,JAX,-82.0,30.0,1348105,US1FLAL0018,21.6,,,13.0,,,,,,278.1,1536.1,,
JAX,0,JAX,-82.0,30.0,1348106,US1FLAL0018,21.6,,,23.0,,,,,,112.5,1852.9,,
JAX,0,JAX,-82.0,30.0,1378676,US1FLDV0069,8.5,,,20.0,,,,,,62.7,1432.6,,
JAX,0,JAX,-82.0,30.0,1378677,US1FLDV0069,8.5,,,24.0,,,,,,72.9,1628.7,,
JAX,0,JAX,-82.0,30.0,1378678,US1FLDV0069,8.5,,,20.0,,,,,,84.8,1620.0,,
JAX,0,JAX,-82.0,30.0,1386792,US1FLAL0031,55.2,,,21.0,,,,,,144.0,1697.4,,
JAX,0,JAX,-82.0,30.0,1386793,US1FLAL0031,55.2,,,14.0,,,,,,69.3,1199.8,,
JAX,0,JAX,-82.0,30.0,1386794,US1FLAL0031,55.2,,,18.0,,,,,,99.1,1465.5,,
JAX,0,JAX,-82.0,30.0,1386795,US1FLAL0031,55.2,,,6.0,,,,,,77.0,1185.7,,
JAX,0,JAX,-82.0,30.0,1386796,US1FLAL0031,55.2,,,20.0,,,,,,131.8,1619.6,,
JAX,0,JAX,-82.0,30.0,1386797,US1FLAL0031,55.2,,,19.0,,,,,,121.4,1570.7,,
JAX,0,JAX,-82.0,30.0,1386798,US1FLAL0031,55.2,,,14.0,,,,,,139.4,1486.8,,
JAX,0,JAX,-82.0,30.0,1395749,US1FLDV0094,7.6,,,15.0,,,,,,79.5,1342.7,,
JAX,0,JAX,-82.0,30.0,1395750,US1FLDV0094,7.6,,,16.0,,,,,,104.1,1593.4,,
JAX,0,JAX,-82.0,30.0,1395751,US1FLDV0094,7.6,,,22.0,,,,,,148.6,1768.2,,
JAX,0,JAX,-82.0,30.0,1395752,US1FLDV0094,7.6,,,24.0,,,,,,72.9,1705.5,,
JAX,0,JAX,-82.0,30.0,1411881,US1FLPT0008,2.1,,,9.0,,,,,,111.8,1052.4,,
JAX,0,JAX,-82.0,30.0,1411882,US1FLPT0008,2.1,,,14.0,,,,,,106.2,1414.3,,
JAX,0,JAX,-82.0,30.0,1411883,US1FLPT0008,2.1,,,17.0,,,,,,150.4,1436.7,,
JAX,0,JAX,-82.0,30.0,1411884,US1FLPT0008,2.1,,,23.0,,,,,,117.1,1809.8,,
JAX,0,JAX,-82.0,30.0,1411885,US1FLPT0008,2.1,,,9.0,,,,,,107.2,1216.0,,
JAX,0,JAX,-82.0,30.0,1411886,US1FLPT0008,2.1,,,12.0,,,,,,159.5,1287.3,,
JAX,0,JAX,-82.0,30.0,1411887,US1FLPT0008,2.1,,,17.0,,,,,,278.4,2006.0,,
JAX,0,JAX,-82.0,30.0,1411888,US1FLPT0008,2.1,,,26.0,,,,,,122.9,2001.2,,
JAX,0,JAX,-82.0,30.0,1411889,US1FLPT0008,2.1,,,13.0,,,,,,72.6,1233.8,,
JAX,0,JAX,-82.0,30.0,1411890,US1FLPT0008,2.1,,,13.0,,,,,,90.4,1338.6,,
JAX,0,JAX,-82.0,30.0,1411891,US1FLPT0008,2.1,,,19.0,,,,,,82.8,1561.5,,
JAX,0,JAX,-82.0,30.0,1411892,US1FLPT0008,2.1,,,13.0,,,,,,111.8,1423.3,,
JAX,0,JAX,-82.0,30.0,1411893,US1FLPT0008,2.1,,,20.0,,,,,,129.8,1487.6,,
JAX,0,JAX,-82.0,30.0,1427206,US1FLBF0002,48.5,,,8.0,,,,,,99.8,1084.5,,
JAX,0,JAX,-82.0,30.0,1427207,US1FLBF0002,48.5,,,14.0,,,,,,46.5,1368.1,,
JAX,0,JAX,-82.0,30.0,1427208,US1FLBF0002,48.5,,,16.0,,,,,,55.6,1438.0,,
JAX,0,JAX,-82.0,30.0,1427209,US1FLBF0002,48.5,,,15.0,,,,,,83.3,1195.5,,
JAX,0,JAX,-82.0,30.0,1427210,US1FLBF0002,48.5,,,14.0,,,,,,287.8,1590.1,,
JAX,0,JAX,-82.0,30.0,1432144,US1FLAL0026,53.3,,,22.0,,,,,,82.6,1651.4,,
JAX,0,JAX,-82.0,30.0,1432145,US1FLAL0026,53.3,,,13.0,,,,,,70.1,1296.3,,
JAX,0,JAX,-82.0,30.0,1432146,US1FLAL0026,53.3,,,12.0,,,,,,99.1,1340.4,,
JAX,0,JAX,-82.0,30.0,1432147,US1FLAL0026,53.3,,,18.0,,,,,,92.5,1541.5,,
JAX,0,JAX,-82.0,30.0,1432148,US1FLAL0026,53.3,,,17.0,,,,,,108.7,1349.0,,
JAX,0,JAX,-82.0,30.0,1432149,US1FLAL0026,53.3,,,9.0,,,,,,125.5,1374.0,,
PAT,0,PAT,85.0,26.0,746805,IN004142301,53.0,,,14.0,,,,,,113.0,1246.8,,
PAT,0,PAT,85.0,26.0,746806,IN004142301,53.0,,,10.0,,,,,,160.3,883.9,,
PAT,0,PAT,85.0,26.0,746807,IN004142301,53.0,,,8.0,,,,,,75.0,560.5,,
PAT,0,PAT,85.0,26.0,746808,IN004142301,53.0,,,10.0,,,,,,72.0,863.9,,
PAT,0,PAT,85.0,26.0,746809,IN004142301,53.0,,,28.0,,,,,,125.5,1924.0,,
PAT,0,PAT,85.0,26.0,746810,IN004142301,53.0,,,23.0,,,,,,226.0,2085.5,,
PAT,0,PAT,85.0,26.0,779383,IN004021300,57.0,,,19.0,,,,,,146.1,1713.8,,
PAT,0,PAT,85.0,26.0,779384,IN004021300,57.0,,,19.0,,,,,,137.2,1430.8,,
PAT,0,PAT,85.0,26.0,779385,IN004021300,57.0,,,9.0,,,,,,68.1,749.5,,
PAT,0,PAT,85.0,26.0,779386,IN004021300,57.0,,,7.0,,,,,,110.5,774.6,,
PAT,0,PAT,85.0,26.0,779387,IN004021300,57.0,,,16.0,,,,,,124.5,1357.9,,
PAT,0,PAT,85.0,26.0,779388,IN004021300,57.0,,,19.0,,,,,,78.7,1208.5,,
PAT,0,PAT,85.0,26.0,779389,IN004021300,57.0,,,16.0,,,,,,119.4,1238.4,,
PAT,0,PAT,85.0,26.0,779390,IN004021300,57.0,,,14.0,,,,,,88.4,977.5,,
PAT,0,PAT,85.0,26.0,779391,IN004021300,57.0,,,24.0,,,,,,165.1,1813.7,,
PAT,0,PAT,85.0,26.0,779392,IN004021300,57.0,,,6.0,,,,,,76.2,741.9,,
PAT,0,PAT,85.0,26.0,779393,IN004021300,57.0,,,18.0,,,,,,87.6,1297.0,,
PAT,0,PAT,85.0,26.0,779394,IN004021300,57.0,,,14.0,,,,,,124.7,1225.7,,
PAT,0,PAT,85.0,26.0,779395,IN004021300,57.0,,,11.0,,,,,,87.6,991.8,,
PAT,0,PAT,85.0,26.0,779396,IN004021300,57.0,,,16.0,,,,,,145.8,1103.5,,
PAT,0,PAT,85.0,26.0,779397,IN004021300,57.0,,,20.0,,,,,,118.6,1342.4,,
PAT,0,PAT,85.0,26.0,779398,IN004021300,57.0,,,14.0,,,,,,193.5,1569.3,,
PAT,0,PAT,85.0,26.0,779399,IN004021300,57.0,,,12.0,,,,,,174.8,1065.8,,
PAT,0,PAT,85.0,26.0,779400,IN004021300,57.0,,,16.0,,,,,,75.4,1249.1,,
PAT,0,PAT,85.0,26.0,779401,IN004021300,57.0,,,18.0,,,,,,99.6,1233.4,,
PAT,0,PAT,85.0,26.0,779402,IN004021300,57.0,,,11.0,,,,,,97.0,876.0,,
PAT,0,PAT,85.0,26.0,779403,IN004021300,57.0,,,10.0,,,,,,97.0,873.7,,
PAT,0,PAT,85.0,26.0,779404,IN004021300,57.0,,,13.0,,,,,,227.8,1229.7,,
PAT,0,PAT,85.0,26.0,779405,IN004021300,57.0,,,18.0,,,,,,125.7,1327.5,,
PAT,0,PAT,85.0,26.0,779406,IN004021300,57.0,,,13.0,,,,,,100.8,972.6,,
PAT,0,PAT,85.0,26.0,779407,IN004021300,57.0,,,13.0,,,,,,112.3,931.9,,
PAT,0,PAT,85.0,26.0,779408,IN004021300,57.0,,,13.0,,,,,,86.9,881.3,,
PAT,0,PAT,85.0,26.0,779409,IN004021300,57.0,,,25.0,,,,,,158.0,1897.1,,
PAT,0,PAT,85.0,26.0,779410,IN004021300,57.0,,,13.0,,,,,,109.2,995.2,,
PAT,0,PAT,85.0,26.0,779411,IN004021300,57.0,,,16.0,,,,,,177.8,1394.9,,
PAT,0,PAT,85.0,26.0,779412,IN004021300,57.0,,,18.0,,,,,,91.4,1188.1,,
PAT,0,PAT,85.0,26.0,779413,IN004021300,57.0,,,12.0,,,,,,99.1,1115.7,,
PAT,0,PAT,85.0,26.0,779414,IN004021300,57.0,,,14.0,,,,,,71.1,936.9,,
PAT,0,PAT,85.0,26.0,779415,IN004021300,57.0,,,9.0,,,,,,69.9,916.6,,
PAT,0,PAT,85.0,26.0,779416,IN004021300,57.0,,,17.0,,,,,,68.8,1015.7,,
PAT,0,PAT,85.0,26.0,779417,IN004021300,57.0,,,21.0,,,,,,123.2,1438.0,,
PAT,0,PAT,85.0,26.0,779418,IN004021300,57.0,,,16.0,,,,,,149.9,1272.5,,
PAT,0,PAT,85.0,26.0,779419,IN004021300,57.0,,,13.0,,,,,,101.6,889.4,,
PAT,0,PAT,85.0,26.0,779420,IN004021300,57.0,,,12.0,,,,,,128.3,1064.9,,
PAT,0,PAT,85.0,26.0,779421,IN004021300,57.0,,,9.0,,,,,,104.1,935.6,,
PAT,0,PAT,85.0,26.0,779422,IN004021300,57.0,,,18.0,,,,,,209.6,1425.4,,
PAT,0,PAT,85.0,26.0,779423,IN004021300,57.0,,,22.0,,,,,,88.6,1406.2,,
PAT,0,PAT,85.0,26.0,779424,IN004021300,57.0,,,15.0,,,,,,139.7,1327.9,,
PAT,0,PAT,85.0,26.0,779425,IN004021300,57.0,,,23.0,,,,,,82.6,1302.6,,
PAT,0,PAT,85.0,26.0,779426,IN004021300,57.0,,,10.0,,,,,,53.3,625.3,,
PAT,0,PAT,85.0,26.0,779427,IN004021300,57.0,,,14.0,,,,,,127.0,985.0,,
PAT,0,PAT,85.0,26.0,779428,IN004021300,57.0,,,23.0,,,,,,128.0,1549.2,,
PAT,0,PAT,85.0,26.0,779429,IN004021300,57.0,,,15.0,,,,,,152.4,1034.1,,
PAT,0,PAT,85.0,26.0,779430,IN004021300,57.0,,,20.0,,,,,,122.9,1441.1,,
PAT,0,PAT,85.0,26.0,779431,IN004021300,57.0,,,12.0,,,,,,225.0,1204.0,,
PAT,0,PAT,85.0,26.0,779432,IN004021300,57.0,,,16.0,,,,,,212.0,1543.1,,
PAT,0,PAT,85.0,26.0,779433,IN004021300,57.0,,,3.0,,,,,,40.1,211.7,,
PAT,0,PAT,85.0,26.0,779434,IN004021300,57.0,,,1.0,,,,,,32.5,152.8,,
PAT,0,PAT,85.0,26.0,779435,IN004021300,57.0,,,13.0,,,,,,254.0,1037.0,,
PAT,0,PAT,85.0,26.0,779436,IN004021300,57.0,,,13.0,,,,,,102.6,1036.1,,
PAT,0,PAT,85.0,26.0,779437,IN004021300,57.0,,,18.0,,,,,,126.1,1301.1,,
PAT,0,PAT,85.0,26.0,779438,IN004021300,57.0,,,9.0,,,,,,96.5,777.6,,
PAT,0,PAT,85.0,26.0,811119,IN004101400,56.0,,,21.0,,,,,,88.9,1259.5,,
PAT,0,PAT,85.0,26.0,811120,IN004101400,56.0,,,11.0,,,,,,152.4,1087.3,,
PAT,0,PAT,85.0,26.0,811121,IN004101400,56.0,,,9.0,,,,,,64.8,794.6,,
PAT,0,PAT,85.0,26.0,811122,IN004101400,56.0,,,19.0,,,,,,310.1,1630.4,,
PAT,0,PAT,85.0,26.0,811123,IN004101400,56.0,,,12.0,,,,,,139.7,1081.8,,
PAT,0,PAT,85.0,26.0,811124,IN004101400,56.0,,,7.0,,,,,,88.9,707.0,,
PAT,0,PAT,85.0,26.0,811125,IN004101400,56.0,,,11.0,,,,,,101.6,815.2,,
PAT,0,PAT,85.0,26.0,811126,IN004101400,56.0,,,8.0,,,,,,68.6,715.7,,
PAT,0,PAT,85.0,26.0,811127,IN004101400,56.0,,,10.0,,,,,,63.5,712.7,,
PAT,0,PAT,85.0,26.0,811128,IN004101400,56.0,,,8.0,,,,,,50.8,510.1,,
PAT,0,PAT,85.0,26.0,811129,IN004101400,56.0,,,6.0,,,,,,38.1,388.8,,
PAT,0,PAT,85.0,26.0,811130,IN004101400,56.0,,,8.0,,,,,,48.3,629.5,,
PAT,0,PAT,85.0,26.0,811131,IN004101400,56.0,,,10.0,,,,,,102.1,855.6,,
PAT,0,PAT,85.0,26.0,811132,IN004101400,56.0,,,10.0,,,,,,76.2,840.6,,
PAT,0,PAT,85.0,26.0,811133,IN004101400,56.0,,,9.0,,,,,,80.0,715.8,,
